WELL_ID,DATE,BFPD,BOPD,BWPD,MSCF,BSW,GOR(MSFC/BPPD),GLR(SCF/BFPD),API,FREC(Hz),PIP(PSI),PROF_INTAKE,AMPERAGE,PUMP,PSI_CAB
DEEPWATER-55X0XE,24/3/2018,545.0,272.5,272.5,4.91,50.0,18.02,9.01,32.7,53.0,331.0,10100.0,33.8,ESP-815,220.0
DEEPWATER-55X0XE,24/2/2017,1547.36,1382.18,165.18,43.91,10.68,31.77,0.0,32.0,49.0,654.1,,51.5,ESP-100,180.0
DEEPWATER-55X0XE,24/2/2017,1529.0,1376.1,152.9,24.77,10.0,18.0,16.2,32.7,,,,52.0,ESP-504,180.0
DEEPWATER-55X0XE,24/12/2017,683.46,372.63,310.83,15.16,45.48,40689.93,0.0,32.5,49.0,,,43.7,ESP-100,
DEEPWATER-55X0XE,24/11/2020,87.0,73.08,13.92,1.32,16.0,18.06,15.17,33.4,65.0,603.0,9723.0,21.0,ESP-041,20.0
DEEPWATER-55X0XE,24/11/2018,317.0,158.5,158.5,2.85,50.0,17.98,8.99,32.7,53.3,261.0,10100.0,33.0,ESP-815,250.0
DEEPWATER-55X0XE,24/10/2019,440.0,308.0,132.0,5.54,30.0,17.99,12.59,33.4,60.0,422.0,9723.0,22.0,ESP-041,200.0
DEEPWATER-55X0XE,24/10/2016,887.36,869.24,18.12,17.16,2.0,19.74,0.0,32.8,48.8,219.2,,43.3,ESP-100,160.0
DEEPWATER-55X0XE,24/10/2016,1376.0,1279.68,96.32,22.13,7.0,17.29,16.08,32.7,,,,,ESP-100,190.0
DEEPWATER-55X0XE,24/1/2019,319.94,227.48,92.46,210.09,28.88,856.28,0.0,,,,,,ESP-100,9.58
DEEPWATER-55X0XE,23/8/2019,160.0,96.0,64.0,1.73,40.0,18.02,10.81,33.4,61.0,464.0,9723.0,19.0,ESP-041,200.0
DEEPWATER-55X0XE,23/2/2019,290.55,170.52,120.04,8.47,41.33,49.75,0.0,32.5,,,,,ESP-100,203.4
DEEPWATER-55X0XE,23/2/2019,286.0,171.6,114.4,3.11,40.0,18.12,10.87,33.4,59.0,512.0,9723.0,21.6,ESP-041,210.0
DEEPWATER-55X0XE,23/2/2018,633.0,316.5,316.5,5.7,50.0,18.01,9.0,32.7,53.0,379.0,10100.0,33.8,ESP-815,230.0
DEEPWATER-55X0XE,23/12/2020,100.0,84.0,16.0,1.51,16.0,17.98,15.1,33.4,66.0,1242.0,9723.0,18.0,ESP-041,20.0
DEEPWATER-55X0XE,23/11/2017,763.87,435.24,328.62,19.23,43.02,44220.85,0.0,32.35,49.0,,,45.075,ESP-100,207.5
DEEPWATER-55X0XE,23/10/2020,107.0,89.88,17.12,1.62,16.0,18.02,15.14,33.4,64.0,752.0,9723.0,19.0,ESP-041,50.0
DEEPWATER-55X0XE,23/10/2016,1463.0,1360.59,102.41,24.49,7.0,18.0,16.74,32.7,,,,,ESP-100,190.0
DEEPWATER-55X0XE,22/9/2016,2635.0,2450.55,184.45,44.11,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,22/5/2020,132.0,95.04,36.96,1.71,28.0,17.99,12.95,33.4,62.0,637.0,9723.0,20.0,ESP-041,205.0
DEEPWATER-55X0XE,22/2/2018,633.02,375.53,257.49,16.43,40.68,43786.97,0.0,32.2,53.0,,,33.8,ESP-100,
DEEPWATER-55X0XE,22/11/2017,724.0,434.4,289.6,7.82,40.0,18.0,10.8,32.7,49.0,,10578.0,44.8,ESP-504,200.0
DEEPWATER-55X0XE,22/10/2019,528.9,373.0,155.9,5.75,29.48,15.41,0.0,34.2,,,,,ESP-100,23.38
DEEPWATER-55X0XE,22/10/2019,484.0,290.4,193.6,5.23,40.0,18.01,10.81,33.4,60.0,464.0,9723.0,22.0,ESP-041,200.0
DEEPWATER-55X0XE,22/10/2018,317.0,158.5,158.5,2.85,50.0,17.98,8.99,32.7,53.3,261.0,10100.0,33.0,ESP-815,180.0
DEEPWATER-55X0XE,22/10/2016,962.2,926.7,35.5,18.6,2.0,19.9,0.0,32.4,48.5,215.4,,43.4,ESP-100,160.0
DEEPWATER-55X0XE,21/9/2020,108.0,90.72,17.28,1.63,16.0,17.97,15.09,33.4,61.0,563.0,9723.0,18.7,ESP-041,50.0
DEEPWATER-55X0XE,21/9/2016,2750.0,2557.5,192.5,46.04,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,21/8/2016,3154.1,3151.2,2.9,100.3,0.1,31.9,0.0,32.5,51.0,462.6,,54.9,ESP-100,
DEEPWATER-55X0XE,21/3/2017,1502.0,1306.74,195.26,23.52,13.0,18.0,15.66,32.7,,,,52.0,ESP-504,170.0
DEEPWATER-55X0XE,21/3/2017,1464.67,1303.79,160.88,38.74,10.98,29.72,0.0,32.0,49.0,,,51.5,ESP-100,165.56
DEEPWATER-55X0XE,21/12/2016,475.0,441.75,33.25,7.95,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,21/11/2017,798.0,478.8,319.2,8.62,40.0,18.0,10.8,32.7,,,10578.0,44.8,ESP-504,200.0
DEEPWATER-55X0XE,21/10/2019,507.71,344.88,162.82,14.71,32.14,42.67,0.0,33.4,,,,,ESP-100,197.78
DEEPWATER-55X0XE,21/1/2020,112.0,76.16,35.84,1.37,32.0,17.99,12.23,33.4,60.0,478.0,9723.0,19.0,ESP-041,200.0
DEEPWATER-55X0XE,20/9/2019,112.7,70.6,42.1,3.36,37.32,47.72,0.0,33.2,,,,,ESP-100,202.07
DEEPWATER-55X0XE,20/9/2016,2803.0,2606.79,196.21,46.92,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,20/8/2016,3163.4,3161.8,1.6,97.2,0.1,30.8,0.0,32.4,51.0,464.7,,55.0,ESP-100,
DEEPWATER-55X0XE,20/8/2016,2931.0,2901.69,29.31,52.23,1.0,18.0,17.82,32.7,,,,,ESP-100,45.0
DEEPWATER-55X0XE,20/7/2018,545.0,272.5,272.5,4.91,50.0,18.0,9.01,32.7,53.0,330.0,10100.0,33.8,ESP-815,220.0
DEEPWATER-55X0XE,20/11/2016,682.89,661.69,21.2,13.65,3.11,20.64,0.0,32.3,48.744,220.1,,41.543,ESP-100,170.0
DEEPWATER-55X0XE,20/10/2019,672.13,445.95,226.18,19.0,32.36,42.74,0.0,33.47,,,,,ESP-100,199.31
DEEPWATER-55X0XE,20/10/2019,520.0,260.0,260.0,4.68,50.0,18.0,9.0,33.4,60.0,476.0,9723.0,22.6,ESP-041,200.0
DEEPWATER-55X0XE,2/9/2019,45.96,27.99,17.97,0.4,39.36,46.33,0.0,33.0,,,,,ESP-100,194.3
DEEPWATER-55X0XE,2/9/2018,271.47,193.24,78.23,8.99,27.9,46.4,0.0,32.5,,,,,ESP-100,199.17
DEEPWATER-55X0XE,2/4/2017,1502.0,1291.72,210.28,23.25,14.0,18.0,15.48,32.7,,,,52.0,ESP-504,170.0
DEEPWATER-55X0XE,2/2/2017,1962.31,,1962.31,,0.0,0.0,0.0,,48.0,891.1,,50.4,ESP-100,190.0
DEEPWATER-55X0XE,2/2/2017,1946.0,155.68,1790.32,2.8,92.0,17.99,1.44,32.7,,,,57.0,ESP-904,192.0
DEEPWATER-55X0XE,2/12/2016,526.17,516.53,9.63,8.05,1.83,15.58,0.0,32.3,48.087,216.67,,39.987,ESP-100,64.67
DEEPWATER-55X0XE,2/10/2019,123.72,82.53,41.19,3.73,33.36,45.33,0.0,33.8,,,,,ESP-100,207.35
DEEPWATER-55X0XE,2/10/2016,1995.0,1855.35,139.65,33.4,7.0,18.0,16.74,32.7,,,,,ESP-100,220.0
DEEPWATER-55X0XE,2/1/2018,640.0,358.4,281.6,6.45,44.0,18.0,10.08,32.7,49.0,,10578.0,43.7,ESP-504,180.0
DEEPWATER-55X0XE,19/9/2019,232.29,146.22,86.07,2.32,37.24,15.85,0.0,33.2,,,,,ESP-100,22.53
DEEPWATER-55X0XE,19/9/2016,2857.0,2657.01,199.99,47.83,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,19/8/2018,267.2,170.9,96.3,7.7,36.0,45.2,0.0,32.5,,,,,ESP-100,202.8
DEEPWATER-55X0XE,19/8/2016,3115.7,3115.7,0.0,152.7,0.0,49.0,0.0,32.3,51.0,729.6,,54.7,ESP-100,260.8
DEEPWATER-55X0XE,19/4/2017,1390.15,1044.41,345.74,37.55,24.87,35.96,0.0,32.51,49.0,,,50.0,ESP-100,164.58
DEEPWATER-55X0XE,19/2/2020,132.0,95.04,36.96,1.71,28.0,17.99,12.95,33.4,62.5,450.0,9723.0,19.0,ESP-041,205.0
DEEPWATER-55X0XE,19/2/2017,1570.34,1415.84,154.5,43.11,9.84,30.45,0.0,32.0,49.0,664.27,,51.5,ESP-100,162.22
DEEPWATER-55X0XE,19/2/2017,1529.0,1376.1,152.9,24.77,10.0,18.0,16.2,32.7,,,,52.0,ESP-504,180.0
DEEPWATER-55X0XE,19/11/2018,262.23,126.91,135.32,7.87,50.99,61.94,0.0,32.5,,,,,ESP-100,225.32
DEEPWATER-55X0XE,18/9/2019,160.0,96.0,64.0,1.73,40.0,18.02,10.81,33.4,61.0,470.0,9723.0,19.0,ESP-041,190.0
DEEPWATER-55X0XE,18/9/2017,897.77,558.39,339.38,21.46,37.8,38.43,0.0,32.8,49.0,,,45.833,ESP-100,200.0
DEEPWATER-55X0XE,18/8/2016,3115.7,3115.7,0.0,152.7,0.0,49.0,0.0,32.3,51.0,729.6,,54.7,ESP-100,260.8
DEEPWATER-55X0XE,18/8/2016,2852.0,2823.48,28.52,50.82,1.0,18.0,17.82,32.7,,,,,ESP-100,35.0
DEEPWATER-55X0XE,18/3/2017,1514.0,1332.32,181.68,23.98,12.0,18.0,15.84,32.7,,,,51.5,ESP-504,170.0
DEEPWATER-55X0XE,18/11/2016,838.0,779.34,58.66,14.03,7.0,18.0,16.74,32.7,,,,,ESP-100,160.0
DEEPWATER-55X0XE,17/9/2016,2585.04,2566.44,18.59,68.17,0.72,26.56,0.0,32.7,51.0,230.6,,52.757,ESP-100,
DEEPWATER-55X0XE,17/8/2018,540.0,270.0,270.0,4.86,50.0,18.0,9.0,32.7,53.0,330.0,10100.0,33.8,ESP-815,220.0
DEEPWATER-55X0XE,17/8/2016,3071.8,3068.6,3.2,79.6,0.1,25.9,0.0,32.2,50.0,569.0,,53.0,ESP-100,
DEEPWATER-55X0XE,17/8/2016,2361.0,2337.39,23.61,42.5,1.0,18.18,18.0,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,17/11/2016,892.0,829.56,62.44,14.93,7.0,18.0,16.74,32.7,,,,,ESP-100,150.0
DEEPWATER-55X0XE,17/1/2020,128.0,87.04,40.96,1.57,32.0,18.04,12.27,33.4,60.0,543.0,9723.0,19.0,ESP-041,200.0
DEEPWATER-55X0XE,16/8/2018,274.4,179.1,95.3,9.6,34.7,53.5,0.0,32.6,,,,,ESP-100,209.7
DEEPWATER-55X0XE,16/8/2016,3115.7,3115.7,0.0,152.7,0.0,49.0,0.0,32.3,51.0,729.6,,54.7,ESP-100,260.8
DEEPWATER-55X0XE,16/4/2017,1405.0,1138.05,266.95,20.49,19.0,18.0,14.58,32.7,,,,50.4,ESP-504,170.0
DEEPWATER-55X0XE,16/4/2017,1405.0,1138.05,266.95,20.49,19.0,18.0,14.58,32.7,,,,,ESP-504,170.0
DEEPWATER-55X0XE,16/3/2017,1466.0,1254.06,211.94,36.53,14.46,29.17,0.0,32.0,49.0,,,51.5,ESP-100,157.86
DEEPWATER-55X0XE,16/12/2020,94.0,78.96,15.04,1.32,16.0,16.72,14.04,33.4,66.0,844.0,9723.0,20.8,ESP-041,10.0
DEEPWATER-55X0XE,16/11/2019,133.42,96.34,37.08,5.26,27.86,54.69,0.0,32.7,,,,,ESP-100,229.61
DEEPWATER-55X0XE,16/11/2016,753.11,732.7,20.41,15.03,2.71,20.52,0.0,32.4,48.2,219.9,,41.6,ESP-100,100.0
DEEPWATER-55X0XE,16/11/2016,1000.0,930.0,70.0,16.74,7.0,18.0,16.74,32.7,,,,,ESP-100,100.0
DEEPWATER-55X0XE,16/10/2016,1570.0,1460.1,109.9,26.28,7.0,18.0,16.74,32.7,,,,,ESP-100,220.0
DEEPWATER-55X0XE,16/1/2020,198.0,134.64,63.36,2.42,32.0,17.97,12.22,33.4,60.0,543.0,9723.0,19.0,ESP-041,200.0
DEEPWATER-55X0XE,15/8/2020,103.0,86.52,16.48,1.56,16.0,18.03,15.15,33.4,61.0,517.0,9723.0,18.6,ESP-041,25.0
DEEPWATER-55X0XE,15/8/2016,3115.7,3115.7,0.0,152.7,0.0,49.0,0.0,32.3,51.0,729.6,,54.7,ESP-100,260.8
DEEPWATER-55X0XE,15/6/2018,545.0,272.5,272.5,4.91,50.0,18.02,9.01,32.7,53.0,330.0,10100.0,33.8,ESP-815,220.0
DEEPWATER-55X0XE,15/6/2018,405.49,251.34,154.15,12.62,38.02,50.2,0.0,32.0,,,,,ESP-100,217.28
DEEPWATER-55X0XE,15/5/2017,1405.0,1095.9,309.1,19.73,22.0,18.0,14.04,32.7,,,,50.0,ESP-504,170.0
DEEPWATER-55X0XE,15/4/2017,1417.0,1161.94,255.06,20.92,18.0,18.0,14.76,32.7,,,,50.4,ESP-504,170.0
DEEPWATER-55X0XE,15/2/2017,1571.63,1429.29,142.34,45.05,9.06,31.52,0.0,32.0,49.0,678.3,,50.4,ESP-100,180.0
DEEPWATER-55X0XE,15/12/2017,706.45,389.17,317.28,15.7,44.91,40343.66,0.0,32.5,49.0,,,43.7,ESP-100,
DEEPWATER-55X0XE,15/10/2020,113.0,94.92,18.08,1.71,16.0,18.02,15.13,33.4,63.0,649.0,9723.0,18.7,ESP-041,50.0
DEEPWATER-55X0XE,15/10/2016,1592.0,1480.56,111.44,26.65,7.0,18.0,16.74,32.7,,,,,ESP-100,220.0
DEEPWATER-55X0XE,15/1/2020,265.0,180.2,84.8,3.24,32.0,17.98,12.23,33.4,60.0,543.0,9723.0,19.0,ESP-041,200.0
DEEPWATER-55X0XE,14/8/2019,144.0,86.4,57.6,1.56,40.0,18.06,10.83,33.4,61.0,483.0,9723.0,19.0,ESP-041,195.0
DEEPWATER-55X0XE,14/8/2016,3115.7,3115.7,0.0,152.7,0.0,49.0,0.0,32.3,51.0,729.6,,54.7,ESP-100,260.8
DEEPWATER-55X0XE,14/6/2020,130.0,93.6,36.4,1.69,28.0,18.06,13.0,33.4,60.0,450.0,9723.0,19.5,ESP-041,25.0
DEEPWATER-55X0XE,14/6/2019,211.38,126.81,84.57,6.14,40.04,48.38,0.0,32.6,,,,,ESP-100,193.4
DEEPWATER-55X0XE,14/5/2017,1304.64,928.68,375.96,38.5,28.82,41.47,0.0,32.05,49.0,,,49.3,ESP-100,160.0
DEEPWATER-55X0XE,14/3/2017,1479.31,1310.26,169.05,39.54,11.43,30.2,0.0,32.0,49.0,,,51.5,ESP-100,181.11
DEEPWATER-55X0XE,14/2/2018,618.72,367.34,251.39,15.15,40.63,41249.24,0.0,32.2,53.0,358.6,,33.8,ESP-100,200.0
DEEPWATER-55X0XE,14/2/2017,1575.16,1436.65,138.51,46.16,8.79,32.13,0.0,32.0,49.0,683.0,,51.5,ESP-100,180.0
DEEPWATER-55X0XE,14/2/2017,1529.0,1376.1,152.9,24.77,10.0,18.0,16.2,32.7,,,,51.5,ESP-504,180.0
DEEPWATER-55X0XE,14/11/2019,404.0,274.72,129.28,4.95,32.0,18.02,12.25,33.4,60.0,450.0,9723.0,21.0,ESP-041,190.0
DEEPWATER-55X0XE,13/8/2016,3115.7,3115.7,0.0,152.7,0.0,49.0,0.0,32.3,51.0,729.6,,54.7,ESP-100,260.8
DEEPWATER-55X0XE,13/4/2017,1442.36,1171.42,270.93,41.42,18.79,35.37,0.0,32.28,49.0,,,50.4,ESP-100,160.0
DEEPWATER-55X0XE,13/2/2019,288.0,172.8,115.2,3.11,40.0,18.0,10.8,33.4,59.0,521.0,9723.0,22.1,ESP-041,200.0
DEEPWATER-55X0XE,13/2/2017,1565.02,1440.53,124.5,45.97,7.95,31.91,0.0,32.0,49.0,676.65,,51.5,ESP-100,180.0
DEEPWATER-55X0XE,13/2/2017,1528.0,1405.76,122.24,25.3,8.0,18.0,16.56,32.7,,,,51.5,ESP-504,180.0
DEEPWATER-55X0XE,13/10/2016,1672.0,1554.96,117.04,27.99,7.0,18.0,16.74,32.7,,,,,ESP-100,220.0
DEEPWATER-55X0XE,12/8/2016,3121.8,3121.8,0.0,159.9,0.0,51.2,0.0,32.0,52.0,603.0,,54.9,ESP-100,280.0
DEEPWATER-55X0XE,12/8/2016,2310.0,2286.9,23.1,41.16,1.0,18.0,17.82,32.7,,,,,ESP-100,280.0
DEEPWATER-55X0XE,12/7/2019,177.0,106.2,70.8,1.91,40.0,17.98,10.79,33.4,60.8,455.0,9723.0,20.7,ESP-041,220.0
DEEPWATER-55X0XE,12/5/2017,1328.98,948.65,380.34,39.25,28.62,41.39,0.0,32.63,49.0,,,50.371,ESP-100,160.0
DEEPWATER-55X0XE,12/4/2017,1419.0,1191.96,227.04,21.46,16.0,18.0,15.12,32.7,,,,50.4,ESP-504,170.0
DEEPWATER-55X0XE,12/3/2020,137.0,98.64,38.36,1.78,28.0,18.05,12.99,33.4,63.0,449.0,9723.0,19.0,ESP-041,205.0
DEEPWATER-55X0XE,12/2/2019,281.03,170.83,110.2,8.36,39.14,48.98,0.0,32.5,,,,,ESP-100,203.33
DEEPWATER-55X0XE,12/2/2017,1556.45,1443.55,112.9,46.0,7.25,31.87,0.0,32.0,49.0,675.2,,51.5,ESP-100,80.0
DEEPWATER-55X0XE,12/11/2017,770.68,446.06,324.62,17.52,42.12,39274.87,0.0,32.63,49.0,,,45.429,ESP-100,185.71
DEEPWATER-55X0XE,12/1/2018,428.8,307.71,121.1,4.29,28.36,13.91,0.0,32.6,,,,,ESP-100,9.4
DEEPWATER-55X0XE,11/8/2016,3135.4,3135.4,0.0,168.0,0.0,53.6,0.0,32.0,52.0,,,,ESP-100,
DEEPWATER-55X0XE,11/8/2016,2310.0,2286.9,23.1,41.16,1.0,18.0,17.82,32.7,,,,,ESP-100,290.0
DEEPWATER-55X0XE,11/7/2017,1190.0,833.0,357.0,14.99,30.0,18.0,12.6,32.7,,,10578.0,50.4,ESP-504,170.0
DEEPWATER-55X0XE,11/3/2017,1483.12,1297.74,185.38,40.75,12.5,31.4,0.0,32.1,49.0,622.3,,51.5,ESP-100,175.0
DEEPWATER-55X0XE,11/2/2017,1550.33,1444.0,106.33,46.2,6.86,31.99,0.0,32.0,49.0,668.5,,51.5,ESP-100,170.0
DEEPWATER-55X0XE,11/2/2017,1544.0,1435.92,108.08,25.85,7.0,18.0,16.74,32.7,,,,50.4,ESP-504,170.0
DEEPWATER-55X0XE,11/11/2020,112.0,94.08,17.92,1.69,16.0,17.96,15.09,33.4,64.0,668.0,9723.0,18.9,ESP-041,50.0
DEEPWATER-55X0XE,11/1/2018,329.89,257.62,72.28,12.37,21.91,48.04,0.0,32.6,,,,,ESP-100,209.57
DEEPWATER-55X0XE,10/9/2020,105.0,88.2,16.8,1.59,16.0,18.03,15.14,33.4,61.0,560.0,9723.0,19.1,ESP-041,60.0
DEEPWATER-55X0XE,10/8/2016,3216.2,3216.2,0.0,171.4,0.0,53.3,0.0,32.5,52.0,667.3,,303.1,ESP-100,280.0
DEEPWATER-55X0XE,10/8/2016,2310.0,2286.9,23.1,40.72,1.0,17.81,17.63,32.7,,,,,ESP-100,285.0
DEEPWATER-55X0XE,10/6/2019,175.0,105.0,70.0,1.89,40.0,18.0,10.8,33.4,60.5,442.0,9723.0,21.0,ESP-041,210.0
DEEPWATER-55X0XE,10/5/2019,192.0,115.2,76.8,2.07,40.0,17.97,10.78,33.4,60.5,466.0,9723.0,20.9,ESP-041,200.0
DEEPWATER-55X0XE,10/2/2018,611.0,348.8,262.2,15.33,42.91,43945.87,0.0,32.1,53.0,399.58,,33.244,ESP-100,200.0
DEEPWATER-55X0XE,10/12/2016,541.88,532.16,9.72,9.67,1.79,18.2,0.0,32.3,48.7,222.0,,42.0,ESP-100,40.0
DEEPWATER-55X0XE,10/12/2016,516.0,479.88,36.12,8.64,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,10/1/2019,339.0,203.4,135.6,3.66,40.0,17.99,10.8,33.4,59.0,498.0,9723.0,20.9,ESP-041,230.0
DEEPWATER-55X0XE,10/1/2018,356.3,267.5,88.81,12.19,24.91,45.55,0.0,32.6,,,,,ESP-100,195.9
DEEPWATER-55X0XE,10/1/2017,632.8,631.15,1.66,31.28,1.32,49.56,0.0,31.0,49.5,562.2,,37.8,ESP-100,160.0
DEEPWATER-55X0XE,1/9/2018,270.0,135.0,135.0,2.43,50.0,18.0,9.0,32.7,53.3,232.0,10100.0,32.0,ESP-815,220.0
DEEPWATER-55X0XE,1/9/2016,2911.0,2707.23,203.77,48.73,7.0,18.0,16.74,32.7,,,,,ESP-100,40.0
DEEPWATER-55X0XE,1/8/2020,121.0,87.12,33.88,1.57,28.0,18.02,12.98,33.4,61.0,486.0,9723.0,19.0,ESP-041,25.0
DEEPWATER-55X0XE,1/6/2019,177.0,106.2,70.8,1.91,40.0,17.98,10.79,33.4,60.5,450.0,9723.0,21.5,ESP-041,200.0
DEEPWATER-55X0XE,1/11/2019,420.0,294.0,126.0,5.29,30.0,17.99,12.6,33.4,60.0,473.0,9723.0,20.7,ESP-041,190.0
DEEPWATER-55X0XE,1/11/2016,650.01,635.38,14.63,13.0,2.25,20.47,0.0,32.2,48.0,221.28,,42.285,ESP-100,159.38
DEEPWATER-55X0XE,1/10/2018,317.0,158.5,158.5,2.85,50.0,17.98,8.99,32.7,53.3,261.0,10100.0,33.0,ESP-815,180.0
DEEPWATER-55X0XE,1/10/2016,2156.0,2005.08,150.92,36.09,7.0,18.0,16.74,32.7,,,,,ESP-100,190.0
DEEPWATER-55X0XE,1/1/2017,897.6,838.97,58.63,34.03,6.79,40.15,0.0,,49.5,319.15,,39.425,ESP-100,121.25
DEEPWATER-5DEUPB,9/6/2019,660.0,653.4,6.6,54.89,1.0,84.01,83.17,18.7,140.0,246.0,9324.0,28.0,ESP-048,100.0
DEEPWATER-5DEUPB,9/4/2021,587.0,575.26,11.74,48.32,2.0,84.0,82.32,18.9,56.5,231.0,8874.0,27.0,ESP-905,50.0
DEEPWATER-5DEUPB,9/3/2021,585.0,579.15,5.85,48.65,1.0,84.0,83.16,18.9,56.5,235.0,8874.0,27.0,ESP-905,50.0
DEEPWATER-5DEUPB,9/3/2021,497.02,491.61,5.4,60.46,1.09,123.09,0.0,18.5,,,,,ESP-100,43.23
DEEPWATER-5DEUPB,9/11/2019,548.38,545.92,2.46,54.93,0.45,100.63,0.0,18.8,,,,,ESP-100,55.31
DEEPWATER-5DEUPB,9/11/2018,407.0,402.93,4.07,33.85,1.0,84.01,83.17,18.0,146.0,1322.0,11105.0,36.0,ESP-409,15.0
DEEPWATER-5DEUPB,9/1/2021,584.0,578.16,5.84,48.57,1.0,84.01,83.17,18.9,56.5,239.0,8874.0,28.0,ESP-905,50.0
DEEPWATER-5DEUPB,8/8/2020,658.0,654.71,3.29,55.0,0.5,84.01,83.59,17.7,56.5,297.0,8874.0,31.0,ESP-905,60.0
DEEPWATER-5DEUPB,8/11/2018,370.0,355.2,14.8,29.84,4.0,84.0,80.65,18.0,145.0,1390.0,11105.0,21.0,ESP-409,15.0
DEEPWATER-5DEUPB,7/9/2020,628.0,621.72,6.28,52.22,1.0,83.99,83.15,17.7,56.6,275.0,8874.0,30.0,ESP-905,40.0
DEEPWATER-5DEUPB,7/4/2020,510.0,504.9,5.1,42.41,1.0,84.0,83.16,17.7,166.0,583.0,9270.0,15.0,ESP-159,20.0
DEEPWATER-5DEUPB,7/2/2021,588.0,582.12,5.88,48.9,1.0,84.0,83.16,18.9,56.5,221.0,8874.0,27.0,ESP-905,50.0
DEEPWATER-5DEUPB,7/2/2020,515.0,509.85,5.15,42.83,1.0,84.01,83.17,18.7,166.0,585.0,9270.0,16.0,ESP-159,20.0
DEEPWATER-5DEUPB,7/11/2018,370.0,355.2,14.8,29.84,4.0,84.0,80.65,18.0,145.0,1390.0,11105.0,21.0,ESP-409,15.0
DEEPWATER-5DEUPB,7/1/2020,526.0,520.74,5.26,41.98,1.0,80.62,79.81,18.7,166.0,640.0,9270.0,17.0,ESP-159,20.0
DEEPWATER-5DEUPB,6/9/2019,564.0,558.36,5.64,46.99,1.0,84.16,83.32,18.7,164.0,750.0,9270.0,16.0,ESP-159,20.0
DEEPWATER-5DEUPB,5/2/2021,603.95,600.39,3.56,70.68,0.59,117.7,0.0,18.5,,,,,ESP-100,47.83
DEEPWATER-5DEUPB,5/10/2019,560.0,554.4,5.6,46.57,1.0,84.0,83.16,18.7,166.0,637.0,9270.0,16.0,ESP-159,20.0
DEEPWATER-5DEUPB,4/4/2020,563.37,558.74,4.63,35.05,0.82,62.74,0.0,18.4,,,,,ESP-100,36.13
DEEPWATER-5DEUPB,31/7/2020,655.0,651.73,3.28,54.75,0.5,84.01,83.59,17.7,56.5,304.0,8874.0,31.0,ESP-905,60.0
DEEPWATER-5DEUPB,31/5/2021,583.0,571.34,11.66,47.99,2.0,84.0,82.32,18.9,56.5,233.0,8874.0,27.0,ESP-905,50.0
DEEPWATER-5DEUPB,31/12/2019,554.98,550.64,4.34,35.16,0.79,63.83,0.0,18.5,,,,,ESP-100,33.97
DEEPWATER-5DEUPB,3/4/2021,587.0,581.13,5.87,48.82,1.0,84.01,83.17,18.9,56.5,228.0,8874.0,27.0,ESP-905,50.0
DEEPWATER-5DEUPB,3/2/2019,777.0,769.23,7.77,64.62,1.0,84.01,83.17,18.7,140.0,302.0,9324.0,32.0,ESP-048,160.0
DEEPWATER-5DEUPB,3/11/2020,595.0,589.05,5.95,49.48,1.0,84.0,83.16,18.9,56.6,247.0,8874.0,28.8,ESP-905,50.0
DEEPWATER-5DEUPB,29/6/2020,620.0,616.9,3.1,51.82,0.5,84.0,83.58,17.7,58.0,476.0,8874.0,34.0,ESP-905,20.0
DEEPWATER-5DEUPB,29/6/2019,640.0,633.6,6.4,53.22,1.0,84.0,83.16,18.7,140.0,243.0,9324.0,27.0,ESP-048,100.0
DEEPWATER-5DEUPB,29/4/2021,583.0,571.34,11.66,47.99,2.0,84.0,82.32,18.9,56.5,228.0,8874.0,27.0,ESP-905,50.0
DEEPWATER-5DEUPB,28/6/2020,592.0,580.16,11.84,41.98,2.0,72.36,70.91,17.7,56.0,530.0,8874.0,30.0,ESP-905,20.0
DEEPWATER-5DEUPB,28/5/2020,540.0,534.6,5.4,44.91,1.0,84.01,83.17,17.7,166.0,789.0,9270.0,17.0,ESP-159,20.0
DEEPWATER-5DEUPB,28/5/2019,657.0,650.43,6.57,54.64,1.0,84.01,83.17,18.7,140.0,236.0,9324.0,28.0,ESP-048,100.0
DEEPWATER-5DEUPB,27/6/2020,510.0,499.8,10.2,41.98,2.0,83.99,82.31,17.7,56.0,550.0,8874.0,30.0,ESP-905,20.0
DEEPWATER-5DEUPB,27/11/2019,552.0,546.48,5.52,45.9,1.0,83990.0,83150.0,18.7,166.0,612.0,9270.0,17.0,ESP-159,20.0
DEEPWATER-5DEUPB,26/6/2020,500.0,400.0,100.0,33.6,20.0,84.0,67.2,17.7,55.0,617.0,8874.0,29.0,ESP-905,20.0
DEEPWATER-5DEUPB,26/4/2019,660.0,653.4,6.6,54.89,1.0,84.01,83.17,18.7,140.0,234.0,9324.0,32.0,ESP-048,100.0
